timestamp,chatbot
2024-11-17 21:39:25,1.0
2024-11-17 21:40:25,1.0
2024-11-17 21:41:25,1.0
2024-11-17 21:42:25,1.0
2024-11-17 21:43:26,1.0
2024-11-17 21:44:26,1.0
2024-11-17 21:45:26,1.0
2024-11-17 21:46:26,1.0
2024-11-17 21:47:26,1.0
2024-11-17 21:48:27,1.0
2024-11-17 21:49:27,1.0
2024-11-17 21:50:27,1.0
2024-11-17 21:51:27,1.0
2024-11-17 21:52:27,1.0
2024-11-17 21:53:28,1.0
2024-11-17 21:54:28,1.0
2024-11-17 21:55:28,1.0
2024-11-17 21:56:28,1.0
2024-11-17 21:57:28,0.9838731006544296
2024-11-17 21:58:29,0.9833333333333333
2024-11-17 21:59:29,1.0
2024-11-17 22:00:29,1.0
2024-11-17 22:01:29,1.0
2024-11-17 22:02:29,1.0
2024-11-17 22:03:30,1.0
2024-11-17 22:04:30,1.0
2024-11-17 22:05:30,1.0
2024-11-17 22:06:30,1.0
2024-11-17 22:07:30,1.0
2024-11-17 22:08:31,1.0
2024-11-17 22:09:31,1.0
2024-11-17 22:10:31,1.0
2024-11-17 22:11:31,1.0
2024-11-17 22:12:31,1.0
2024-11-17 22:13:31,0.9836065573770493
2024-11-17 22:14:32,1.0
2024-11-17 22:15:32,1.0
2024-11-17 22:16:32,0.9833305921418188
2024-11-17 22:17:32,1.0
2024-11-17 22:18:32,1.0
2024-11-17 22:19:33,0.9841260882448393
2024-11-17 22:20:33,1.0
2024-11-17 22:21:33,1.0
2024-11-17 22:22:33,1.0
2024-11-17 22:23:33,1.0
2024-11-17 22:24:34,1.0
2024-11-17 22:25:34,1.0
2024-11-17 22:26:34,1.0
2024-11-17 22:27:34,1.0
2024-11-17 22:28:34,1.0
2024-11-17 22:29:35,1.0
2024-11-17 22:30:35,1.0
2024-11-17 22:31:35,1.0
2024-11-17 22:32:35,0.9672131147540983
2024-11-17 22:33:35,0.9838698695183179
2024-11-17 22:34:36,1.0
2024-11-17 22:35:36,1.0
2024-11-17 22:36:36,1.0
2024-11-17 22:37:36,1.0
2024-11-17 22:38:36,1.0
2024-11-17 22:39:36,1.0
2024-11-17 22:40:37,1.0
2024-11-17 22:41:37,1.0
2024-11-17 22:42:37,1.0
2024-11-17 22:43:37,1.0
2024-11-17 22:44:37,1.0
2024-11-17 22:45:38,1.0
2024-11-17 22:46:38,1.0
2024-11-17 22:47:38,1.0
2024-11-17 22:48:38,1.0
2024-11-17 22:49:38,1.0
