adservice&cpu_usage,adservice&cpu_limit,adservice&mem_usage,adservice&mem_usage_rate,adservice&mem_limit,adservice&fs_usage,adservice&fs_write,adservice&fs_read,adservice&net_receive,adservice&net_trainsmit,cartservice&cpu_usage,cartservice&cpu_limit,cartservice&mem_usage,cartservice&mem_usage_rate,cartservice&mem_limit,cartservice&fs_usage,cartservice&fs_write,cartservice&fs_read,cartservice&net_receive,cartservice&net_trainsmit,checkoutservice&cpu_usage,checkoutservice&cpu_limit,checkoutservice&mem_usage,checkoutservice&mem_usage_rate,checkoutservice&mem_limit,checkoutservice&fs_usage,checkoutservice&fs_write,checkoutservice&fs_read,checkoutservice&net_receive,checkoutservice&net_trainsmit,currencyservice&cpu_usage,currencyservice&cpu_limit,currencyservice&mem_usage,currencyservice&mem_usage_rate,currencyservice&mem_limit,currencyservice&fs_usage,currencyservice&fs_write,currencyservice&fs_read,currencyservice&net_receive,currencyservice&net_trainsmit,emailservice&cpu_usage,emailservice&cpu_limit,emailservice&mem_usage,emailservice&mem_usage_rate,emailservice&mem_limit,emailservice&fs_usage,emailservice&fs_write,emailservice&fs_read,emailservice&net_receive,emailservice&net_trainsmit,frontend&cpu_usage,frontend&cpu_limit,frontend&mem_usage,frontend&mem_usage_rate,frontend&mem_limit,frontend&fs_usage,frontend&fs_write,frontend&fs_read,frontend&net_receive,frontend&net_trainsmit,paymentservice&cpu_usage,paymentservice&cpu_limit,paymentservice&mem_usage,paymentservice&mem_usage_rate,paymentservice&mem_limit,paymentservice&fs_usage,paymentservice&fs_write,paymentservice&fs_read,paymentservice&net_receive,paymentservice&net_trainsmit,productcatalogservice&cpu_usage,productcatalogservice&cpu_limit,productcatalogservice&mem_usage,productcatalogservice&mem_usage_rate,productcatalogservice&mem_limit,productcatalogservice&fs_usage,productcatalogservice&fs_write,productcatalogservice&fs_read,productcatalogservice&net_receive,productcatalogservice&net_trainsmit,recommendationservice&cpu_usage,recommendationservice&cpu_limit,recommendationservice&mem_usage,recommendationservice&mem_usage_rate,recommendationservice&mem_limit,recommendationservice&fs_usage,recommendationservice&fs_write,recommendationservice&fs_read,recommendationservice&net_receive,recommendationservice&net_trainsmit,redis-cart&cpu_usage,redis-cart&cpu_limit,redis-cart&mem_usage,redis-cart&mem_usage_rate,redis-cart&mem_limit,redis-cart&fs_usage,redis-cart&fs_write,redis-cart&fs_read,redis-cart&net_receive,redis-cart&net_trainsmit,shippingservice&cpu_usage,shippingservice&cpu_limit,shippingservice&mem_usage,shippingservice&mem_usage_rate,shippingservice&mem_limit,shippingservice&fs_usage,shippingservice&fs_write,shippingservice&fs_read,shippingservice&net_receive,shippingservice&net_trainsmit,timestamp
0.00972559999997884,0.3,418.30078125,5.2906249999999995,2648.0,0.0,0.0,0.0,0.0,0.0,0.010671399999985927,0.3,326.37109375,10.870833333333334,2304.0,0.0,0.0,0.0,0.0,0.0,0.014718566666677663,0.2,270.7421875,3.423697916666667,2304.0,0.0,0.0,0.0,0.0,0.0,0.010022700000024068,0.2,299.42578125,7.651822916666667,2304.0,0.0,0.0,0.0,0.0,0.0,0.009451833333332615,0.2,292.68359375,1.7399739583333333,2304.0,0.0,0.0,0.0,0.0,0.0,0.008819055133335496,0.2,81.80859375,0.00013020833333333333,2304.0,0.0,0.0,0.0,0.0,0.0,0.01000223333334939,0.2,364.5859375,0.06575520833333333,2304.0,0.0,0.0,0.0,0.0,0.0,0.00859032413333504,0.2,66.515625,0.00703125,2304.0,0.0,0.0,0.0,0.0,0.0,0.013416000000020155,0.2,231.390625,3.3782552083333335,2948.0,0.0,0.0,0.0,0.0,0.0,0.03329973333336511,0.13,465.109375,6.080989583333333,2560.0,0.0,0.0,0.0,0.0,0.0,0.010035066666644828,0.2,168.90625,0.0006510416666666667,2304.0,0.0,0.0,0.0,0.0,0.0,2024-12-23 00:05:50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15403645833333332,2.9950846354166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41432291666666665,39.545735677083336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702473958333334,149.42858072916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5146809895833333,90.94501953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5422200520833333,21.421940104166666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3095377604166667,143.723828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5966145833333333,73.00901692708334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9508463541666666,32.42532552083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036458333333333,92.3552734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2943359375,5.872884114583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49833984375,39.303287760416666,2024-12-23 00:05:51
0.02408299999999599,0.3,418.55078125,1.678515625,2648.0,0.0,0.0,0.0,2.8480794270833334,9.499739583333334,0.08225699999996625,0.3,329.42578125,8.914192708333333,2304.0,0.0,0.0,0.0,4.03037109375,43.16549479166667,0.020934166666688726,0.2,270.6484375,7.933072916666666,2304.0,0.0,0.0,0.0,1.6445963541666666,188.17018229166666,0.10311230000000625,0.2,304.03515625,2.3765625,2304.0,0.0,0.0,0.0,8.682096354166667,97.53343098958334,0.016374333333336228,0.2,292.5859375,1.740234375,2304.0,0.0,0.0,0.0,0.5123697916666666,14.33037109375,0.37399808556666586,0.2,83.68359375,0.01015625,2304.0,0.0,0.0,0.0,43.80504557291667,280.1401692708333,0.010044266666664706,0.2,363.7890625,1.7402343749999998,2304.0,0.0,0.0,0.0,0.5301106770833334,48.77662760416667,0.15690901163333515,0.2,65.5859375,2.1799479166666664,2304.0,0.0,0.0,0.0,15.407584635416667,62.153515625,0.1022763999999673,0.2,234.97265625,2.0470052083333337,2948.0,0.0,0.0,0.0,9.470930989583334,48.51783854166667,0.154450466666655,0.13,471.421875,15.706119791666666,2560.0,0.0,0.0,0.0,2.682486979166667,4.226399739583333,0.021588633333309796,0.2,168.0390625,1.7627604166666666,2304.0,0.0,0.0,0.0,1.4633463541666667,32.03577473958333,2024-12-23 00:06:51
0.018533400000001164,0.3,418.640625,0.025130208333333334,2648.0,0.0,0.0,0.0,3.599609375,14.0349609375,0.08378746666667211,0.3,328.4921875,10.941536458333331,2304.0,0.0,0.0,0.0,4.891438802083333,24.432552083333334,0.03637763333334382,0.2,273.01171875,3.4458333333333337,2304.0,0.0,0.0,0.0,2.145638020833333,188.94039713541667,0.14699696666660125,0.2,305.7734375,5.416666666666666,2304.0,0.0,0.0,0.0,10.585026041666667,99.33893229166667,0.013278866666663211,0.2,292.3359375,2.909375,2304.0,0.0,0.0,0.0,0.27386067708333334,7.1435546875,0.31873445176666637,0.2,83.91015625,0.767578125,2304.0,0.0,0.0,0.0,41.86943359375,274.08642578125,0.012270066666652231,0.2,363.20703125,6.128515625,2304.0,0.0,0.0,0.0,0.637109375,48.87109375,0.12864153263333264,0.2,65.75390625,0.00026041666666666666,2304.0,0.0,0.0,0.0,11.942610677083334,47.107096354166664,0.06968356666669824,0.2,234.453125,1.446484375,2948.0,0.0,0.0,0.0,10.366927083333334,48.71953125,0.04337776666667044,0.13,464.95703125,7.777083333333334,2560.0,0.0,0.0,0.0,5.08056640625,12.039127604166667,0.03060290000001563,0.2,167.81640625,3.832161458333333,2304.0,0.0,0.0,0.0,1.7080729166666666,32.14049479166667,2024-12-23 00:07:52
0.020891533333330395,0.3,418.25,0.011328125,2648.0,0.0,0.0,0.0,4.3580078125,12.124381510416667,0.08378730000000967,0.3,328.94140625,3.437630208333333,2304.0,0.0,0.0,0.0,5.1056640625,24.562858072916665,0.03027900000001106,0.2,271.99609375,5.660677083333333,2304.0,0.0,0.0,0.0,1.7243815104166667,151.10374348958334,0.16053589999999265,0.2,304.73046875,5.365104166666666,2304.0,0.0,0.0,0.0,7.21708984375,96.49427083333333,0.012576633333340699,0.2,292.40625,4.651432291666667,2304.0,0.0,0.0,0.0,0.72333984375,17.949348958333335,0.2682974245000006,0.2,83.84765625,0.0032552083333333335,2304.0,0.0,0.0,0.0,27.863020833333334,190.69664713541667,0.011233799999998932,0.2,362.8671875,12.087239583333334,2304.0,0.0,0.0,0.0,0.4739583333333333,36.65530598958333,0.1831432265666687,0.2,65.9296875,0.31276041666666665,2304.0,0.0,0.0,0.0,15.664095052083333,61.878515625,0.09748119999989271,0.2,235.13671875,0.0578125,2948.0,0.0,0.0,0.0,13.0943359375,95.3736328125,0.04780510000000504,0.13,464.62109375,7.771484375,2560.0,0.0,0.0,0.0,4.079036458333333,7.5943359375,0.023635099999986173,0.2,169.05078125,1.7884114583333333,2304.0,0.0,0.0,0.0,2.09814453125,47.96943359375,2024-12-23 00:08:52
0.02496486666666442,0.3,420.16015625,5.3539062500000005,2648.0,0.0,0.0,0.0,2.33681640625,7.626595052083333,0.04646666666667443,0.3,329.59765625,2.0447916666666663,2304.0,0.0,0.0,0.0,7.339029947916667,65.99485677083334,0.030421799999976427,0.2,272.93359375,4.518619791666667,2304.0,0.0,0.0,0.0,1.7480143229166667,151.19964192708332,0.14969086666667386,0.2,307.91796875,2.396484375,2304.0,0.0,0.0,0.0,8.921256510416667,98.0974609375,0.01658426666666249,0.2,292.93359375,4.659244791666667,2304.0,0.0,0.0,0.0,0.6787760416666667,14.407747395833333,0.28564647280000294,0.2,83.9453125,0.7697916666666667,2304.0,0.0,0.0,0.0,55.84521484375,386.8759765625,0.014933166666662128,0.2,363.33984375,4.251822916666667,2304.0,0.0,0.0,0.0,0.5627604166666667,48.82060546875,0.16960757186667857,0.2,66.2734375,0.009244791666666667,2304.0,0.0,0.0,0.0,7.530794270833334,30.590234375,0.09964006666672501,0.2,232.4453125,7.739713541666667,2948.0,0.0,0.0,0.0,15.776139322916666,96.10289713541667,0.038346233333322745,0.13,465.09765625,0.015104166666666667,2560.0,0.0,0.0,0.0,3.8921875,7.5044921875,0.024806533333321567,0.2,169.32421875,1.0239583333333335,2304.0,0.0,0.0,0.0,1.9439778645833334,32.29527994791667,2024-12-23 00:09:53
0.02227463333332859,0.3,419.81640625,13.985807291666667,2648.0,0.0,0.0,0.0,2.3591796875,7.636783854166667,0.0782544666666278,0.3,329.140625,7.556901041666666,2304.0,0.0,0.0,0.0,4.46494140625,43.545084635416664,0.017059933333333294,0.2,272.75390625,9.08359375,2304.0,0.0,0.0,0.0,1.1069986979166666,150.20755208333333,0.17471620000004648,0.2,306.1953125,10.198958333333334,2304.0,0.0,0.0,0.0,9.30478515625,98.41149088541667,0.016155733333327288,0.2,292.41796875,6.830598958333333,2304.0,0.0,0.0,0.0,0.48681640625,14.333658854166666,0.3925504529666606,0.2,83.41015625,0.7520833333333333,2304.0,0.0,0.0,0.0,38.76832682291667,229.57102864583334,0.010145533333326047,0.2,364.42578125,1.7703125000000002,2304.0,0.0,0.0,0.0,0.4646484375,48.726985677083334,0.18051620393331785,0.2,66.0703125,0.00078125,2304.0,0.0,0.0,0.0,15.533235677083333,62.13645833333333,0.0869412999999593,0.2,233.2578125,1.4596354166666667,2948.0,0.0,0.0,0.0,18.958203125,119.93935546875,0.03482240000000729,0.13,464.28125,7.758072916666666,2560.0,0.0,0.0,0.0,4.251627604166667,9.099967447916667,0.021534500000029766,0.2,167.17578125,0.024739583333333332,2304.0,0.0,0.0,0.0,1.3229166666666667,31.9236328125,2024-12-23 00:10:54
0.025248966666670942,0.3,420.0703125,0.013541666666666667,2648.0,0.0,0.0,0.0,3.0802734375,8.237141927083334,0.09484226666663745,0.3,329.671875,8.9109375,2304.0,0.0,0.0,0.0,6.11953125,64.74723307291667,0.01920063333335141,0.2,272.390625,3.408072916666667,2304.0,0.0,0.0,0.0,1.3097330729166667,150.46875,0.15556506666662054,0.2,307.609375,7.903124999999999,2304.0,0.0,0.0,0.0,10.40908203125,98.96598307291667,0.01597989999999451,0.2,292.66796875,1.749609375,2304.0,0.0,0.0,0.0,0.36722005208333336,7.239583333333333,0.28303163353333505,0.2,83.62109375,0.007942708333333333,2304.0,0.0,0.0,0.0,26.121647135416666,153.57135416666668,0.011616533333320689,0.2,362.18359375,10.34140625,2304.0,0.0,0.0,0.0,0.41435546875,36.596484375,0.16976260273333993,0.2,65.81640625,1.869921875,2304.0,0.0,0.0,0.0,14.07744140625,59.58629557291667,0.10941426666657547,0.2,232.9375,5.778385416666667,2948.0,0.0,0.0,0.0,15.636197916666667,73.0388671875,0.08103680000002289,0.13,479.34375,0.5188802083333333,2560.0,0.0,0.0,0.0,4.116276041666667,9.08212890625,0.026638500000012756,0.2,168.36328125,1.784765625,2304.0,0.0,0.0,0.0,0.9703776041666666,23.930078125,2024-12-23 00:11:54
0.0145845999999968,0.3,419.71484375,1.6859374999999999,2648.0,0.0,0.0,0.0,3.2431315104166667,8.36171875,0.0854460999999598,0.3,330.578125,0.034375,2304.0,0.0,0.0,0.0,3.2976888020833335,22.828776041666668,0.027920366666679304,0.2,273.75390625,3.443359375,2304.0,0.0,0.0,0.0,24.94111328125,163.3359375,0.12867683333326502,0.2,309.1640625,0.019140625,2304.0,0.0,0.0,0.0,10.519856770833334,99.06057942708334,0.014309966666670941,0.2,292.671875,5.097786458333333,2304.0,0.0,0.0,0.0,0.6372395833333333,14.42236328125,0.3085727532666662,0.2,83.5078125,0.7537760416666667,2304.0,0.0,0.0,0.0,55.89036458333333,357.40172526041664,0.010017333333328793,0.2,363.95703125,0.020442708333333334,2304.0,0.0,0.0,0.0,0.47958984375,36.65149739583333,0.13815905436666376,0.2,65.4375,0.3067708333333333,2304.0,0.0,0.0,0.0,17.889518229166665,66.30992838541667,0.10047050000005153,0.2,233.7109375,4.388411458333334,2948.0,0.0,0.0,0.0,18.10712890625,119.72919921875,0.04074063333334076,0.13,464.2421875,0.024609375,2560.0,0.0,0.0,0.0,3.754134114583333,6.033658854166666,0.030031933333323955,0.2,168.10546875,5.595442708333334,2304.0,0.0,0.0,0.0,1.4407877604166666,32.0162109375,2024-12-23 00:12:55
0.026486333333339947,0.3,418.19921875,12.271744791666666,2648.0,0.0,0.0,0.0,2.7291015625,7.953873697916666,0.06487483333330601,0.3,328.859375,5.501171875000001,2304.0,0.0,0.0,0.0,8.826822916666666,67.44710286458333,0.032938599999981,0.2,272.7578125,9.083723958333334,2304.0,0.0,0.0,0.0,1.66513671875,151.0166015625,0.11379023333340778,0.2,310.81640625,2.549479166666667,2304.0,0.0,0.0,0.0,11.362630208333334,145.49680989583334,0.018975233333336897,0.2,292.48828125,4.652083333333334,2304.0,0.0,0.0,0.0,0.60625,14.355729166666666,0.28427974463334066,0.2,83.54296875,0.7548177083333333,2304.0,0.0,0.0,0.0,46.477701822916664,287.95276692708336,0.012917399999991138,0.2,361.703125,12.0484375,2304.0,0.0,0.0,0.0,0.59736328125,48.82125651041667,0.18701128633332853,0.2,65.9609375,1.880078125,2304.0,0.0,0.0,0.0,15.033561197916667,60.9986328125,0.09335933333338199,0.2,235.01171875,2.0420572916666666,2948.0,0.0,0.0,0.0,18.5009765625,96.87099609375,0.043370499999991804,0.13,465.0,7.7860677083333325,2560.0,0.0,0.0,0.0,4.083203125,7.588541666666667,0.03187926666667711,0.2,164.45703125,5.473828125000001,2304.0,0.0,0.0,0.0,1.7010416666666666,32.12610677083333,2024-12-23 00:13:56
0.023981833333353582,0.3,418.984375,0.024348958333333337,2648.0,0.0,0.0,0.0,2.4623372395833334,7.7427734375,0.07230893333332158,0.3,327.4296875,3.4149739583333334,2304.0,0.0,0.0,0.0,5.99560546875,45.13219401041667,0.021882466666678133,0.2,270.9609375,9.023828125000001,2304.0,0.0,0.0,0.0,1.52705078125,150.7583984375,0.1274538666666075,0.2,309.53515625,7.967838541666667,2304.0,0.0,0.0,0.0,8.218229166666667,97.357421875,0.014909700000005919,0.2,292.72265625,2.917708333333333,2304.0,0.0,0.0,0.0,0.9021809895833334,21.584765625,0.38137420600000194,0.2,83.8203125,0.0035156249999999997,2304.0,0.0,0.0,0.0,24.986686197916665,151.34840494791666,0.010431466666660092,0.2,361.49609375,10.315364583333334,2304.0,0.0,0.0,0.0,0.5666666666666667,48.791666666666664,0.18564150059999823,0.2,65.95703125,0.015364583333333333,2304.0,0.0,0.0,0.0,15.091569010416666,60.92457682291667,0.09920223333342867,0.2,235.015625,3.460026041666667,2948.0,0.0,0.0,0.0,20.058040364583334,120.276171875,0.04184356666665583,0.13,465.08984375,15.495052083333334,2560.0,0.0,0.0,0.0,3.88427734375,7.506022135416667,0.02130206666667315,0.2,165.6015625,0.018489583333333334,2304.0,0.0,0.0,0.0,1.7769205729166666,40.02623697916667,2024-12-23 00:14:56
0.02313439999998839,0.3,418.4453125,1.66796875,2648.0,0.0,0.0,0.0,1.5548502604166667,4.122395833333333,0.07577266666667129,0.3,327.21875,10.899088541666668,2304.0,0.0,0.0,0.0,6.222200520833334,45.31080729166667,0.027563299999989493,0.2,272.6328125,0.06940104166666666,2304.0,0.0,0.0,0.0,1.6490559895833334,151.05592447916666,0.17787666666669727,0.2,311.9140625,0.056380208333333334,2304.0,0.0,0.0,0.0,10.045377604166667,98.80794270833333,0.020339533333321926,0.2,292.54296875,8.001692708333334,2304.0,0.0,0.0,0.0,0.45071614583333336,7.26298828125,0.3369736863666617,0.2,84.05859375,0.7634114583333333,2304.0,0.0,0.0,0.0,63.68688151041667,414.31083984375,0.011399533333329022,0.2,363.171875,0.027864583333333335,2304.0,0.0,0.0,0.0,0.5249348958333333,48.77451171875,0.18026699246666644,0.2,65.85546875,0.32057291666666665,2304.0,0.0,0.0,0.0,14.973014322916667,60.94801432291667,0.09964846666663749,0.2,234.91015625,0.054427083333333334,2948.0,0.0,0.0,0.0,17.6576171875,119.63346354166667,0.04988176666668854,0.13,464.82421875,9.415625,2560.0,0.0,0.0,0.0,4.434830729166666,9.195540364583334,0.026014466666659547,0.2,165.88671875,0.992578125,2304.0,0.0,0.0,0.0,1.9224609375,32.23603515625,2024-12-23 00:15:57
