chatbot&cpu_usage,chatbot&cpu_limit,chatbot&mem_usage,chatbot&mem_usage_rate,chatbot&mem_limit,chatbot&fs_usage,chatbot&fs_write,chatbot&fs_read,chatbot&net_receive,chatbot&net_trainsmit,timestamp
0.7559202669000777,0.0,2968.30078125,95.48606770833334,1024.0,0.0,0.0,0.0,0.45087890625,28.234733072916665,2024-11-16 14:08:09
0.8950303445666502,0.0,2968.80859375,0.0125,1024.0,0.0,0.0,0.0,0.473046875,28.219205729166667,2024-11-16 14:09:09
0.9386420262332972,0.0,2968.8515625,0.0033854166666666668,1024.0,0.0,0.0,0.0,0.25638020833333336,14.162955729166667,2024-11-16 14:10:09
0.9349769327333509,0.0,2969.140625,3.4138020833333336,1024.0,0.0,0.0,0.0,0.6607421875,42.228580729166666,2024-11-16 14:11:09
0.8576180645398273,0.0,2969.30859375,0.004818190152348568,1024.0,0.0,0.0,0.0,0.5104677134380105,28.3225913737207,2024-11-16 14:12:09
1.027226690035761,0.0,2970.57421875,0.035550430043004295,1024.0,0.0,0.0,0.0,35.47171123362336,27.278671877604424,2024-11-16 14:13:10
0.7987313277000794,0.0,2970.07421875,3.4111979166666666,1024.0,0.0,0.0,0.0,0.45071614583333336,28.2423828125,2024-11-16 14:14:10
0.6583778599331216,0.0,2969.6953125,95.53802083333333,1024.0,0.0,0.0,0.0,0.6180013020833334,35.35787760416667,2024-11-16 14:15:10
0.4052085625000549,0.0,2970.28515625,95.55768229166667,1024.0,0.0,0.0,0.0,0.49661458333333336,28.267740885416668,2024-11-16 14:16:10
0.754336701866625,0.0,2970.51171875,0.009244791666666667,1024.0,0.0,0.0,0.0,0.7123372395833333,42.38011067708333,2024-11-16 14:17:10
0.7320082155450172,0.0,2970.91015625,0.010676015731760158,1024.0,0.0,0.0,0.0,0.24828246342032462,14.192884097006965,2024-11-16 14:18:10
1.1536681927001118,0.0,2971.76171875,0.021614583333333333,1024.0,0.0,0.0,0.0,0.6425130208333333,35.38453776041667,2024-11-16 14:19:11
2.46164648842882,0.0,7236.4140625,111.4542534765625,3072.0,0.0,0.0,0.0,128961.47516713379,1509.8708238536242,2024-11-16 14:20:11
1.0470911332333936,0.0,11187.2890625,271.60286458333337,3072.0,0.0,0.0,0.0,36.65891927083333,84.72122395833334,2024-11-16 14:21:11
1.5277948441332638,0.0,11187.8984375,95.641796875,3072.0,0.0,0.0,0.0,1.5319010416666667,76.77535807291667,2024-11-16 14:22:11
1.373598163400004,0.0,11192.83203125,0.0453125,3072.0,0.0,0.0,0.0,1.2398111979166668,64.58818359375,2024-11-16 14:23:11
0.9724506788334171,0.0,11196.4765625,0.07278645833333333,3072.0,0.0,0.0,0.0,1.3102213541666667,69.64189453124999,2024-11-16 14:24:12
1.8031543908853438,0.0,11201.3125,2.2944465512068275,3072.0,0.0,0.0,0.0,1.1765566137985064,62.68674364915322,2024-11-16 14:25:12
1.3144250614667554,0.0,11206.203125,229.56966145833331,3072.0,0.0,0.0,0.0,1.2491536458333332,74.95325520833333,2024-11-16 14:26:12
1.7168499287169263,0.0,11208.9453125,3.4487213683192746,3072.0,0.0,0.0,0.0,1.4339608929583572,92.52741655344582,2024-11-16 14:27:12
1.7074049620000924,0.0,11210.3828125,0.05377604166666667,3072.0,0.0,0.0,0.0,1.2358072916666667,71.75397135416667,2024-11-16 14:28:12
1.230094881499922,0.0,11212.3671875,136.25794270833333,3072.0,0.0,0.0,0.0,1.0662434895833335,64.64248046875001,2024-11-16 14:29:13
0.8190995260333774,0.0,7061.99609375,3.413932291666667,2048.0,0.0,0.0,0.0,0.8170572916666667,38.20458984375,2024-11-16 14:30:13
0.838391543899941,0.0,7063.32421875,0.04700520833333334,2048.0,0.0,0.0,0.0,0.9453450520833333,57.788867187499996,2024-11-16 14:31:13
1.0175882778666154,0.0,7063.734375,99.0546875,2048.0,0.0,0.0,0.0,0.7190755208333334,38.75563151041667,2024-11-16 14:32:13
0.4684299247666805,0.0,2973.04296875,0.006119791666666667,1024.0,0.0,0.0,0.0,0.5428385416666667,29.586555989583335,2024-11-16 14:33:13
0.9604034223999558,0.0,2972.984375,99.04869791666667,1024.0,0.0,0.0,0.0,0.39091796875,21.282063802083332,2024-11-16 14:34:13
1.0095672622665026,0.0,2973.01953125,95.63893229166666,1024.0,0.0,0.0,0.0,0.37893880208333336,21.221061197916665,2024-11-16 14:35:14
0.8796898638000528,0.0,2973.0,3.40078125,1024.0,0.0,0.0,0.0,0.6627604166666666,42.267415364583336,2024-11-16 14:36:14
1.2056756344666155,0.0,2973.3671875,95.66080729166667,1024.0,0.0,0.0,0.0,0.23125,14.088802083333333,2024-11-16 14:37:14
0.9847173666333504,0.0,2973.859375,0.014453125,1024.0,0.0,0.0,0.0,0.21572265625,14.09580078125,2024-11-16 14:38:14
0.8257305726332486,0.0,2974.0703125,0.00546875,1024.0,0.0,0.0,0.0,0.6451171875,35.33346354166667,2024-11-16 14:39:14
2.2616342413194523,0.0,6927.56640625,207.82422722656247,2048.0,0.0,0.0,0.0,98398.24538285482,1027.2443006841363,2024-11-16 14:40:15
0.9540338488668203,0.0,7143.2578125,3.4947916666666665,2048.0,0.0,0.0,0.0,0.7682291666666666,34.38857421875,2024-11-16 14:41:15
2.0287643139539258,0.0,10457.7421875,93.92348362413192,3072.0,0.0,0.0,0.0,81758.98129966526,853.168218611111,2024-11-16 14:42:15
1.5704334840333938,0.0,11236.96484375,102.10950520833333,3072.0,0.0,0.0,0.0,1.1038085937500002,59.19469401041667,2024-11-16 14:43:15
1.9312139515000397,0.0,11241.609375,0.12760416666666669,3072.0,0.0,0.0,0.0,1.3513020833333331,73.27477213541667,2024-11-16 14:44:15
1.0884083403666465,0.0,11247.74609375,3.485677083333333,3072.0,0.0,0.0,0.0,1.20498046875,64.2119140625,2024-11-16 14:45:16
1.1560857157332525,0.0,7156.15625,0.0375,2048.0,0.0,0.0,0.0,1.4772135416666665,69.80774739583333,2024-11-16 14:46:16
1.7581587624666994,0.0,7157.57421875,0.024609375,2048.0,0.0,0.0,0.0,0.7023111979166667,34.557421875,2024-11-16 14:47:16
1.5141243264000346,0.0,7158.45703125,232.79270833333334,2048.0,0.0,0.0,0.0,1.0471354166666667,55.66975911458333,2024-11-16 14:48:16
1.9523220184943428,0.0,10123.36328125,222.79378481770834,3072.0,0.0,0.0,0.0,79938.46646515625,831.5617211002603,2024-11-16 14:49:16
1.077233890326822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-16 14:50:16
0.0,0.0,11289.984375,5.053629503002002,3072.0,0.0,0.0,0.0,1.0803426242494996,52.061986636924615,2024-11-16 14:50:17
0.7980280747999948,0.0,11294.0625,3.4983072916666664,3072.0,0.0,0.0,0.0,0.9612630208333333,44.92845052083333,2024-11-16 14:51:17
0.7824276193666078,0.0,7162.09375,0.027994791666666668,2048.0,0.0,0.0,0.0,0.7815755208333333,42.708919270833334,2024-11-16 14:52:17
0.7008053438333245,0.0,7163.78125,95.762890625,2048.0,0.0,0.0,0.0,0.897265625,55.43186848958333,2024-11-16 14:53:17
0.9487973892333555,0.0,7166.6875,0.04479166666666667,2048.0,0.0,0.0,0.0,0.7259440104166667,41.45784505208333,2024-11-16 14:54:17
0.7750660069335046,0.0,2975.88671875,95.737890625,1024.0,0.0,0.0,0.0,0.5171549479166667,29.524934895833333,2024-11-16 14:55:17
0.7035636421999717,0.0,2976.23828125,99.15716145833333,1024.0,0.0,0.0,0.0,0.528125,28.373014322916667,2024-11-16 14:56:18
0.7552165625999389,0.0,2976.52734375,95.75572916666667,1024.0,0.0,0.0,0.0,0.5541666666666667,35.22083333333333,2024-11-16 14:57:18
0.45673559146652,0.0,2976.76953125,95.76380208333333,1024.0,0.0,0.0,0.0,0.6111002604166667,35.356770833333336,2024-11-16 14:58:18
0.9657693339999526,0.0,2977.7890625,95.79778645833333,1024.0,0.0,0.0,0.0,0.6866861979166666,35.40546875,2024-11-16 14:59:18
3.5807249643397534,0.0,8343.4296875,161.15740825520834,2048.0,0.0,0.0,0.0,100159.06932610404,1027.0368871484375,2024-11-16 15:00:18
0.8559530475332915,0.0,7081.72265625,102.17447916666669,2048.0,0.0,0.0,0.0,0.9365234375,49.07633463541667,2024-11-16 15:01:19
3.237285797583472,0.0,10216.4453125,95.86556541015624,3072.0,0.0,0.0,0.0,102005.02282630047,1078.5238789029947,2024-11-16 15:02:19
0.9948225779001731,0.0,11224.796875,2.7532552083333335,3072.0,0.0,0.0,0.0,1.2741210937499998,69.71422526041667,2024-11-16 15:03:19
1.640375845800337,0.0,11231.88671875,0.11315104166666667,3072.0,0.0,0.0,0.0,0.99619140625,54.21923828125,2024-11-16 15:04:19
1.201177559333055,0.0,11239.375,0.17239583333333333,3072.0,0.0,0.0,0.0,1.2756835937500002,66.39869791666666,2024-11-16 15:05:19
1.2954364212995624,0.0,0.0,0.03307291666666667,0.0,0.0,0.0,0.0,0.0,0.0,2024-11-16 15:06:19
0.0,0.0,7094.75390625,0.0,2048.0,0.0,0.0,0.0,0.8045572916666667,36.43382161458334,2024-11-16 15:06:20
1.1430509447332629,0.0,2979.25,0.008072916666666666,1024.0,0.0,0.0,0.0,0.7214518229166667,36.7041015625,2024-11-16 15:07:20
2.544464610111091,0.0,6884.42578125,121.51665340711804,3072.0,0.0,0.0,0.0,117188.15682906791,1471.1162566872827,2024-11-16 15:08:20
0.49990680126698295,0.0,11083.6015625,265.93619791666663,3072.0,0.0,0.0,0.0,36.243945312499996,62.70979817708333,2024-11-16 15:09:20
0.6012268330664778,0.0,11175.765625,5.599088541666666,3072.0,0.0,0.0,0.0,1.4025065104166665,72.57854817708333,2024-11-16 15:10:20
1.0159306960001073,0.0,11268.45703125,3.0532552083333333,3072.0,0.0,0.0,0.0,1.5520507812500002,91.47848307291666,2024-11-16 15:11:20
0.7974031163998656,0.0,7133.3203125,3.470572916666667,2048.0,0.0,0.0,0.0,1.0094401041666665,51.11536458333333,2024-11-16 15:12:21
