timestamp,cartservice,checkoutservice,currencyservice,emailservice,frontend,paymentservice,productcatalogservice,recommendationservice,shippingservice
2024-12-19 08:17:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19 08:18:20,12.488888888888887,0.5333333333333333,33.64444444444444,0.5333333333333333,13.044444444444444,0.5555555555555555,63.68888888888889,8.844444444444443,4.133333333333334
2024-12-19 08:19:21,12.155555555555555,0.4888888888888889,34.733333333333334,0.4,12.844444444444445,0.4888888888888889,61.86666666666667,8.688888888888888,3.9111111111111114
2024-12-19 08:20:21,12.666666666666666,0.5777777777777777,36.133333333333326,0.5333333333333333,13.31111111111111,0.5777777777777777,61.86666666666667,8.777777777777777,4.377777777777777
2024-12-19 08:21:22,12.42222222222222,0.6,35.77777777777778,0.5777777777777777,12.844444444444443,0.5555555555555556,62.75555555555555,8.688888888888888,4.155555555555555
2024-12-19 08:22:22,12.666666666666666,0.4,34.111111111111114,0.4666666666666667,13.022222222222222,0.4222222222222222,62.99999999999999,8.577777777777778,4.222222222222222
2024-12-19 08:23:22,12.733333333333333,0.6666666666666666,33.31111111111111,0.5777777777777777,13.066666666666666,0.6,64.82222222222222,9.222222222222221,4.488888888888889
2024-12-19 08:24:23,12.51111111111111,0.5111111111111112,34.62222222222222,0.5111111111111111,12.799999999999999,0.4222222222222222,62.75555555555555,8.888888888888888,4.355555555555556
2024-12-19 08:25:23,11.71111111111111,0.4222222222222223,32.22222222222222,0.3555555555555555,12.333333333333332,0.3555555555555555,63.266666666666666,8.844444444444443,3.355555555555555
2024-12-19 08:26:24,12.733333333333333,0.44444444444444453,36.33333333333333,0.6,13.11111111111111,0.5111111111111111,61.39999999999999,8.577777777777778,4.311111111111111
2024-12-19 08:27:24,12.42222222222222,0.5777777777777778,37.355555555555554,0.5555555555555555,13.133333333333333,0.6,61.22222222222222,8.822222222222221,4.444444444444445
2024-12-19 08:28:25,46.68888888888888,1.888888888888889,133.15555555555554,1.6888888888888889,50.866666666666674,1.911111111111111,235.3777777777778,35.4,15.244444444444444
2024-12-19 08:29:25,48.06666666666666,2.2,138.3111111111111,2.2666666666666666,50.37777777777778,2.1333333333333333,237.33333333333331,33.91111111111111,16.2
2024-12-19 08:30:26,46.511111111111106,1.6444444444444446,134.51111111111112,1.711111111111111,49.22222222222222,1.6222222222222222,235.95555555555558,32.93333333333333,14.644444444444444
2024-12-19 08:31:26,48.73333333333333,2.155555555555556,135.57777777777775,2.2888888888888888,50.599999999999994,2.1777777777777776,241.8222222222222,33.86666666666667,16.31111111111111
2024-12-19 08:32:27,48.0,2.088888888888889,131.0,2.066666666666667,48.91111111111111,2.022222222222222,242.2,34.46666666666667,16.444444444444443
2024-12-19 08:33:27,47.222222222222214,2.0444444444444447,132.35555555555555,1.9777777777777776,49.42222222222222,2.1333333333333333,243.8222222222222,34.2,15.6
2024-12-19 08:34:28,39.86666666666666,1.7555555555555558,107.42222222222222,1.4444444444444442,49.61614407407407,1.3333333333333333,201.86666666666665,27.866666666666667,12.977777777777778
2024-12-19 08:35:28,46.75555555555555,2.0444444444444447,131.0222222222222,1.8,49.46666666666667,2.088888888888889,240.06666666666666,33.977777777777774,15.533333333333333
2024-12-19 08:36:29,47.66666666666666,2.066666666666667,131.75555555555553,2.066666666666667,49.68888888888889,2.2,244.75555555555556,34.46666666666667,16.22222222222222
2024-12-19 08:37:29,46.8,1.5111111111111113,122.86666666666665,1.6666666666666667,45.711111111111116,1.4444444444444442,209.62222222222223,33.46666666666667,15.177777777777777
2024-12-19 08:38:30,12.377777777777778,0.4666666666666667,36.17777777777778,0.4666666666666667,12.91111111111111,0.4888888888888889,61.24444444444444,8.866666666666667,4.111111111111111
2024-12-19 08:39:30,12.577777777777778,0.6,36.22222222222222,0.5555555555555555,13.266666666666666,0.5777777777777777,62.222222222222214,8.733333333333333,4.111111111111111
2024-12-19 08:40:31,13.133333333333333,0.7555555555555554,34.08888888888889,0.711111111111111,13.377777777777776,0.7333333333333333,64.8,9.31111111111111,5.066666666666666
2024-12-19 08:41:31,12.555555555555555,0.6222222222222221,35.17777777777777,0.5555555555555555,13.133333333333333,0.6222222222222221,63.422222222222224,8.977777777777778,4.377777777777777
2024-12-19 08:42:32,12.555555555555555,0.5555555555555555,34.88888888888888,0.5555555555555555,12.977777777777778,0.5333333333333333,62.666666666666664,8.733333333333333,4.133333333333333
2024-12-19 08:43:32,12.488888888888889,0.6444444444444444,34.266666666666666,0.5111111111111111,13.133333333333331,0.5333333333333333,63.888888888888886,9.02222222222222,4.266666666666667
2024-12-19 08:44:33,12.133333333333333,0.4444444444444444,33.577777777777776,0.4222222222222222,12.711111111111109,0.4888888888888889,62.53333333333333,8.955555555555554,4.066666666666666
2024-12-19 08:45:33,12.288888888888888,0.4444444444444444,35.0,0.4666666666666667,12.733333333333333,0.4444444444444444,62.511111111111106,8.866666666666667,4.2
2024-12-19 08:46:34,13.288888888888888,0.7555555555555554,37.53333333333333,0.7555555555555554,13.733333333333333,0.7555555555555554,63.24444444444444,8.733333333333333,5.022222222222222
2024-12-19 08:47:34,19.555555555555554,0.5555555555555555,46.77777777777777,0.711111111111111,16.11111111111111,0.6,91.79999999999998,16.466666666666665,6.199999999999999
2024-12-19 08:48:35,46.51111111111111,1.5111111111111108,135.44444444444443,1.6,49.044444444444444,1.4666666666666666,234.08888888888887,33.13333333333333,15.288888888888888
2024-12-19 08:49:35,47.266666666666666,1.6666666666666665,129.04444444444442,1.7333333333333334,48.95555555555555,1.6444444444444444,240.3111111111111,33.71111111111111,15.577777777777776
2024-12-19 08:50:36,48.26666666666666,1.9777777777777776,131.7777777777778,2.0444444444444443,50.04444444444445,2.0444444444444443,242.2,34.13333333333333,16.022222222222222
2024-12-19 08:51:36,48.31111111111111,2.022222222222222,137.0,2.088888888888889,50.02222222222222,2.0444444444444443,239.73333333333332,33.577777777777776,15.622222222222224
2024-12-19 08:52:36,48.93333333333332,2.355555555555555,132.42222222222222,2.422222222222222,50.644444444444446,2.444444444444444,248.26666666666665,34.84444444444444,17.044444444444444
2024-12-19 08:53:37,47.31111111111111,1.8666666666666667,129.68888888888887,1.8444444444444443,48.93333333333333,1.911111111111111,241.5111111111111,33.888888888888886,15.31111111111111
2024-12-19 08:54:38,46.77777777777777,1.7111111111111112,131.68888888888887,1.6666666666666667,48.35555555555556,1.6666666666666665,240.82222222222222,34.333333333333336,15.466666666666665
2024-12-19 08:55:38,48.66666666666666,2.0000000000000004,132.2,2.1333333333333333,50.0,2.222222222222222,244.8444444444444,34.24444444444444,16.177777777777777
2024-12-19 08:56:39,47.99999999999999,1.977777777777778,128.17777777777778,2.1555555555555554,49.577777777777776,2.2666666666666666,247.86666666666665,33.82222222222222,16.2
2024-12-19 08:57:39,40.48888888888889,1.3111111111111111,118.37777777777777,1.6222222222222222,46.13333333333334,1.8444444444444443,213.64444444444442,26.2,14.222222222222221
2024-12-19 08:58:40,12.466666666666665,0.5333333333333333,32.666666666666664,0.5555555555555555,12.566666666666666,0.5333333333333333,64.95555555555555,9.11111111111111,4.133333333333333
2024-12-19 08:59:40,12.488888888888887,0.44444444444444453,32.0,0.5333333333333333,12.62222222222222,0.4666666666666667,65.33333333333334,9.11111111111111,4.222222222222222
2024-12-19 09:00:41,12.133333333333335,0.48888888888888893,35.666666666666664,0.4,13.022222222222222,0.5111111111111111,61.39999999999999,8.755555555555555,3.688888888888888
2024-12-19 09:01:41,12.688888888888888,0.6000000000000001,32.44444444444444,0.5333333333333333,13.222222222222221,0.6444444444444444,65.15555555555555,9.177777777777777,4.5777777777777775
2024-12-19 09:02:42,12.999999999999998,0.5111111111111112,35.55555555555555,0.5777777777777777,13.266666666666666,0.5555555555555556,63.666666666666664,8.844444444444443,4.3999999999999995
2024-12-19 09:03:42,12.6,0.5555555555555556,36.13333333333333,0.5777777777777777,13.244444444444444,0.5111111111111111,63.95555555555555,8.822222222222221,4.088888888888889
2024-12-19 09:04:43,12.511111111111111,0.44444444444444453,36.24444444444445,0.4888888888888889,13.133333333333333,0.4666666666666667,62.06666666666666,8.4,3.8444444444444446
2024-12-19 09:05:43,12.8,0.6444444444444445,37.04444444444444,0.6222222222222221,13.555555555555554,0.6444444444444444,62.644444444444446,8.666666666666666,4.311111111111111
2024-12-19 09:06:43,12.488888888888889,0.46666666666666673,36.888888888888886,0.5111111111111111,13.133333333333331,0.4888888888888889,60.31111111111111,8.577777777777778,4.288888888888889
2024-12-19 09:07:44,19.822222222222223,0.9555555555555557,78.99999999999999,0.7777777777777778,28.91111111111111,1.0888888888888888,151.2444444444444,16.377777777777776,6.288888888888889
2024-12-19 09:08:44,47.28888888888889,1.5111111111111113,129.88888888888889,1.5777777777777777,49.0,1.5777777777777777,241.6222222222222,33.977777777777774,14.733333333333333
2024-12-19 09:09:45,47.22222222222222,1.8222222222222222,137.6888888888889,1.9333333333333333,49.33333333333333,1.8888888888888888,235.31111111111113,32.8,15.399999999999999
2024-12-19 09:10:46,48.31111111111111,2.2444444444444445,136.20000000000002,1.9555555555555555,50.71111111111111,2.0666666666666664,239.15555555555554,33.91111111111111,16.444444444444443
2024-12-19 09:11:46,47.86666666666667,2.1333333333333333,134.3777777777778,1.9555555555555555,50.53333333333333,2.0444444444444443,242.24444444444444,34.13333333333333,16.31111111111111
2024-12-19 09:12:47,47.888888888888886,1.8222222222222222,136.48888888888888,1.8888888888888888,50.62222222222222,1.911111111111111,240.66666666666666,32.82222222222222,15.666666666666664
2024-12-19 09:13:47,49.71111111111111,2.3333333333333335,132.7111111111111,2.533333333333333,49.99999999999999,2.422222222222222,243.8,33.84444444444444,18.066666666666666
2024-12-19 09:14:48,47.79999999999999,1.7555555555555555,130.51111111111112,1.8222222222222222,49.888888888888886,1.7999999999999998,244.46666666666664,33.75555555555555,15.266666666666664
2024-12-19 09:15:48,47.73333333333333,2.1555555555555554,129.95555555555555,2.1555555555555554,49.68888888888889,2.1333333333333333,243.0,34.2,16.31111111111111
2024-12-19 09:16:49,47.95555555555555,2.1777777777777776,134.53333333333333,2.2666666666666666,50.53333333333333,2.222222222222222,244.28888888888886,33.96666666666667,16.799999999999997
2024-12-19 09:17:49,28.933333333333334,1.711111111111111,86.24444444444444,1.3555555555555554,34.46666666666667,1.6444444444444444,158.22222222222223,18.266666666666666,10.466666666666667
2024-12-19 09:18:50,12.466666666666667,0.4666666666666667,35.4,0.5333333333333333,12.977777777777776,0.4888888888888889,62.022222222222226,8.666666666666666,4.022222222222222
2024-12-19 09:19:50,12.777777777777777,0.5333333333333333,34.84444444444444,0.6,13.088888888888887,0.5555555555555555,63.511111111111106,8.955555555555554,4.488888888888889
2024-12-19 09:20:50,12.177777777777779,0.4222222222222222,35.77777777777778,0.4222222222222222,12.955555555555554,0.4222222222222222,61.42222222222222,8.555555555555554,3.933333333333333
2024-12-19 09:21:51,12.822222222222223,0.4888888888888889,35.911111111111104,0.6444444444444444,12.866666666666665,0.5111111111111111,63.15555555555555,8.91111111111111,4.777777777777777
2024-12-19 09:22:51,12.488888888888887,0.5777777777777777,35.911111111111104,0.5111111111111111,13.288888888888888,0.5555555555555555,62.39999999999999,8.822222222222221,4.244444444444444
2024-12-19 09:23:52,12.466666666666667,0.5333333333333333,34.46666666666666,0.4666666666666667,12.999999999999998,0.4888888888888889,63.62222222222222,8.822222222222221,3.955555555555555
2024-12-19 09:24:52,12.799999999999999,0.6,35.4,0.6888888888888888,13.155555555555553,0.6222222222222221,63.42222222222222,9.177777777777777,4.7333333333333325
2024-12-19 09:25:53,12.866666666666667,0.6000000000000001,38.3111111111111,0.6444444444444444,13.155555555555555,0.5777777777777777,61.377777777777766,8.577777777777778,4.511111111111111
